,total_of_www,longest_word_path,phish_hints,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,domain_age,web_traffic,google_index,page_rank
6430,0,11,3,7,1.0,0.0,5838,8227812,1,2
6431,0,7,0,0,0.0,0.0,7802,0,1,5
6432,0,32,0,57,1.0,0.0,3277,8137075,1,2
6433,0,9,0,41,0.341463415,0.658536585,2128,17377,1,4
6434,1,10,0,126,0.944444444,0.055555556,4861,0,0,3
6435,0,7,0,57,0.912280702,0.087719298,923,11493,1,6
6436,1,9,0,131,0.984732824,0.015267176,4778,60941,0,5
6437,0,13,0,6,0.5,0.5,5130,16645,1,6
6438,1,7,0,164,0.4939024389999999,0.506097561,6377,7962,0,5
6439,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
6440,0,13,0,6,0.166666667,0.833333333,4212,0,1,0
6441,0,0,0,75,0.44,0.56,7296,0,0,5
6442,1,8,0,62,0.693548387,0.306451613,8145,89705,0,5
6443,1,7,0,1,1.0,0.0,4283,0,1,1
6444,0,7,0,104,0.8557692309999999,0.144230769,4360,115625,1,5
6445,0,32,0,0,0.0,0.0,5783,50436,1,4
6446,0,47,0,7,0.857142857,0.142857143,5,0,1,0
6447,1,0,0,58,0.293103448,0.706896552,5890,2487034,0,3
6448,1,9,0,16,0.5625,0.4375,6382,3283160,0,2
6449,0,8,3,19,0.7894736840000001,0.210526316,678,10421362,1,3
6450,0,6,0,1,0.0,1.0,7083,17964,1,3
6451,0,3,0,7,1.0,0.0,7497,6111113,1,1
6452,0,0,0,0,0.0,0.0,5,0,1,0
6453,1,10,0,682,0.8870967740000001,0.112903226,6435,323,0,7
6454,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
6455,0,4,1,7,0.857142857,0.142857143,2520,0,1,0
6456,0,9,0,21,0.19047619,0.80952381,5616,0,1,5
6457,1,5,0,86,0.058139535,0.941860465,6017,112,0,6
6458,1,0,0,124,0.830645161,0.1693548389999999,7618,1990852,0,2
6459,1,0,0,148,0.945945946,0.054054054,6389,0,0,3
6460,1,11,0,52,0.557692308,0.442307692,5637,2,0,10
6461,1,7,0,130,0.784615385,0.215384615,9202,684,0,6
6462,0,0,0,103,0.932038835,0.067961165,6996,1063779,1,1
6463,0,9,1,32,0.875,0.125,3052,0,1,1
6464,1,0,0,104,0.7692307690000001,0.230769231,1380,5572480,0,2
6465,0,43,0,11,0.272727273,0.727272727,8018,0,1,4
6466,0,64,2,12,0.333333333,0.666666667,6590,30,1,4
6467,0,10,0,368,0.543478261,0.456521739,6056,41,0,8
6468,0,17,0,51,1.0,0.0,3992,5697976,1,0
6469,0,9,0,22,0.181818182,0.818181818,5626,0,1,5
6470,0,0,0,129,0.852713178,0.1472868219999999,1984,874125,0,2
6471,0,5,0,18,0.5555555560000001,0.444444444,5626,0,1,5
6472,1,7,0,8,1.0,0.0,4407,0,1,0
6473,1,0,0,71,0.971830986,0.028169014,2484,1283116,0,2
6474,0,4,0,60,0.283333333,0.716666667,3297,0,1,1
6475,0,8,0,92,0.336956522,0.663043478,6512,3819,0,5
6476,1,0,0,50,0.5,0.5,3582,597462,0,4
6477,1,0,0,580,0.953448276,0.046551724,8891,0,0,5
6478,1,9,0,319,0.63322884,0.36677116,5224,137,0,8
6479,0,12,0,0,0.0,0.0,2280,333733,1,3
6480,0,32,0,0,0.0,0.0,4312,0,1,2
6481,0,9,0,232,0.362068966,0.637931034,6057,41,0,8
6482,0,13,0,0,0.0,0.0,2783,7664335,1,2
6483,1,10,2,13,1.0,0.0,518,4431878,1,0
6484,1,0,0,204,0.970588235,0.029411765,4648,1812190,0,3
6485,0,32,0,30,0.966666667,0.033333333,5767,0,1,2
6486,1,11,0,137,0.700729927,0.299270073,7611,3706,0,7
6487,1,0,0,86,0.604651163,0.395348837,4174,0,0,3
6488,1,10,0,62,0.838709677,0.161290323,3746,774723,1,4
6489,0,8,0,23,1.0,0.0,2314,0,1,0
6490,0,9,2,0,0.0,0.0,5044,0,1,0
6491,0,8,0,68,0.941176471,0.058823529,7275,265564,0,4
6492,0,0,0,5,0.4,0.6,5159,0,0,8
6493,0,10,0,84,0.7023809520000001,0.297619048,4979,315959,1,2
6494,1,0,0,43,0.837209302,0.162790698,8914,74155,0,5
6495,1,0,0,60,0.316666667,0.683333333,7191,0,0,2
6496,0,0,0,23,1.0,0.0,819,0,1,2
6497,0,12,0,14,0.428571429,0.571428571,4091,2080075,1,3
6498,1,7,0,112,0.901785714,0.098214286,4821,151781,0,3
6499,1,0,0,650,0.998461538,0.001538462,4644,35576,0,4
6500,1,0,0,130,0.992307692,0.007692308,1400,5664469,0,3
6501,0,10,0,18,0.277777778,0.7222222220000001,2107,234160,0,5
6502,1,0,0,948,0.995780591,0.004219409,3262,9832045,0,2
6503,0,9,0,42,0.5,0.5,8292,19,0,7
6504,1,7,0,0,0.0,0.0,3519,0,1,2
6505,0,12,0,110,0.8818181820000001,0.118181818,3159,257467,0,4
6506,1,7,0,0,0.0,0.0,6573,0,0,3
6507,1,0,0,45,0.7777777779999999,0.222222222,4652,1204909,0,4
6508,1,8,0,123,0.349593496,0.650406504,7478,631,0,7
6509,0,8,1,149,0.953020134,0.0469798659999999,7130,12,0,7
6510,1,8,1,8,0.625,0.375,125,0,1,3
6511,1,5,0,11,0.636363636,0.363636364,4165,0,0,0
6512,0,4,0,105,0.876190476,0.123809524,12165,5921,0,6
6513,0,8,0,9,1.0,0.0,1792,0,1,0
6514,0,17,0,51,1.0,0.0,3993,5707171,1,0
6515,1,11,0,11,1.0,0.0,3454,389882,1,4
6516,0,12,0,12,0.833333333,0.166666667,1736,842411,1,0
6517,0,6,0,116,0.879310345,0.120689655,6605,899,1,5
6518,1,0,0,62,0.4838709679999999,0.516129032,2968,1766695,0,4
6519,0,10,0,210,0.971428571,0.028571429,7133,12,0,7
6520,1,6,0,587,0.936967632,0.0630323679999999,7740,779,0,6
6521,0,0,0,126,0.8968253970000001,0.103174603,6910,121389,0,5
6522,0,64,5,1,1.0,0.0,658,9558648,1,0
6523,0,0,0,15,0.533333333,0.466666667,1468,3722367,0,0
6524,0,17,0,51,1.0,0.0,3992,5697976,1,0
6525,0,5,1,33,0.272727273,0.727272727,1547,4639,1,2
6526,0,3,0,10,0.9,0.1,816,0,0,4
6527,1,12,0,211,0.620853081,0.3791469189999999,6669,6843,1,5
6528,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
6529,1,0,0,241,0.954356846,0.045643154,4672,0,0,2
6530,1,17,3,10,0.2,0.8,3808,0,1,0
6531,1,13,0,81,0.901234568,0.0987654319999999,5201,62156,1,3
6532,1,0,0,336,0.94047619,0.05952381,8675,484673,0,2
6533,0,12,2,0,0.0,0.0,3310,0,1,0
6534,1,0,0,107,0.607476636,0.392523364,1408,0,0,3
6535,0,5,1,19,0.894736842,0.105263158,232,0,1,0
6536,1,0,0,55,0.7818181820000001,0.218181818,7676,5849,0,4
6537,0,0,0,0,0.0,0.0,3460,273715,1,4
6538,1,10,2,132,1.0,0.0,1707,4830221,1,2
6539,0,14,0,0,0.0,0.0,6550,621523,1,4
6540,1,0,0,135,0.644444444,0.355555556,2863,1253431,0,5
6541,1,10,0,193,0.85492228,0.14507772,6256,688,0,6
6542,0,18,0,122,0.918032787,0.081967213,8232,3883,1,5
6543,1,11,0,0,0.0,0.0,9219,114616,0,5
6544,0,5,2,0,0.0,0.0,86,0,1,0
6545,0,0,0,421,0.86935867,0.13064133,2219,2232292,0,4
6546,0,0,0,0,0.0,0.0,5627,0,1,5
6547,1,3,0,0,0.0,0.0,5321,0,1,2
6548,0,9,0,21,0.19047619,0.80952381,5616,0,1,5
6549,0,0,0,135,0.955555556,0.044444444,5232,6204131,0,7
6550,1,7,1,6,1.0,0.0,1072,0,1,0
6551,1,0,0,141,0.929078014,0.0709219859999999,3319,481781,0,3
6552,0,0,0,257,0.949416342,0.050583658,8315,645,1,5
6553,1,8,0,209,0.866028708,0.133971292,7552,185439,0,5
6554,0,9,0,8,0.25,0.75,800,7399431,1,0
6555,1,0,0,99,0.8383838379999999,0.1616161619999999,4258,422100,0,4
6556,0,17,0,4,1.0,0.0,4003,5816617,1,0
6557,0,5,1,203,0.133004926,0.8669950740000001,1546,4669,1,2
6558,1,8,3,1,1.0,0.0,2517,0,1,2
6559,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
6560,1,19,0,26,0.884615385,0.115384615,7379,893829,0,4
6561,0,9,0,805,0.98757764,0.01242236,7657,433,0,7
6562,0,15,0,21,0.19047619,0.80952381,5615,0,1,5
6563,1,12,0,89,0.93258427,0.06741573,7913,943,0,6
6564,1,0,0,0,0.0,0.0,5909,903479,0,1
6565,0,15,0,0,0.0,0.0,7211,0,1,2
6566,0,7,0,996,0.972891566,0.027108434,7130,12,1,7
6567,0,24,0,269,0.6022304829999999,0.397769517,6693,3855,0,7
6568,1,5,0,20,0.5,0.5,5075,0,1,2
6569,0,40,1,27,0.37037037,0.62962963,8346,1,1,10
6570,0,8,2,40,0.125,0.875,3534,0,1,1
6571,1,0,0,30,0.2666666669999999,0.7333333329999999,7246,1115708,0,4
6572,0,14,2,1,0.0,1.0,8348,1,0,10
6573,1,6,0,48,0.145833333,0.854166667,592,764621,1,2
6574,1,6,0,5,0.4,0.6,5159,115,1,8
6575,0,23,1,20,1.0,0.0,496,3273064,1,0
6576,0,4,0,0,0.0,0.0,6715,0,1,1
6577,0,9,0,0,0.0,0.0,3572,0,1,0
6578,0,32,0,30,0.966666667,0.033333333,5767,0,1,2
6579,0,0,0,192,0.708333333,0.291666667,7297,253113,0,5
6580,1,0,0,24,0.625,0.375,7495,0,0,4
6581,0,0,0,22,1.0,0.0,711,2046137,0,2
6582,1,13,0,80,0.9375,0.0625,2133,11262,1,4
6583,1,7,0,245,0.808163265,0.191836735,9336,199475,0,4
6584,1,10,0,0,0.0,0.0,1968,0,1,0
6585,0,2,0,0,0.0,0.0,2769,0,1,2
6586,0,8,0,35,0.142857143,0.857142857,7297,0,1,5
6587,0,20,0,259,0.223938224,0.7760617759999999,3826,0,1,0
6588,0,9,2,1,0.0,1.0,8348,1,1,10
6589,0,8,4,31,0.193548387,0.806451613,155,0,1,0
6590,0,32,0,58,0.0,1.0,7827,383,1,6
6591,0,10,1,89,0.5842696629999999,0.415730337,7615,2188,1,5
6592,1,16,0,29,0.896551724,0.1034482759999999,4822,209887,1,4
6593,1,13,1,150,0.88,0.12,7403,7218,0,5
6594,0,0,0,12,0.0,1.0,7253,943419,1,1
6595,1,9,0,8,0.875,0.125,4377,0,0,0
6596,1,0,0,93,0.698924731,0.301075269,3735,165768,0,5
6597,0,13,4,1,1.0,0.0,1496,1096538,1,2
6598,1,10,0,26,0.5,0.5,7005,150317,1,4
6599,0,8,4,10,0.0,1.0,3228,0,1,2
6600,1,8,0,267,0.333333333,0.666666667,2604,3035738,0,4
6601,0,9,0,1,1.0,0.0,2421,0,1,0
6602,0,6,1,116,0.879310345,0.120689655,6606,899,1,5
6603,0,10,0,81,0.814814815,0.185185185,3461,205761,0,5
6604,0,5,1,15,1.0,0.0,847,0,1,0
6605,1,9,0,87,0.781609195,0.218390805,5694,320,1,6
6606,0,13,4,6,0.333333333,0.666666667,4609,0,1,3
6607,1,5,0,0,0.0,0.0,515,1923676,1,2
6608,1,8,1,11,0.454545455,0.545454545,896,457413,0,2
6609,0,13,0,144,0.875,0.125,8047,1579,0,5
6610,0,3,0,8,1.0,0.0,1338,22211,1,6
6611,1,12,0,685,0.944525547,0.055474453,8765,76848,0,6
6612,1,24,4,87,0.344827586,0.655172414,4554,0,1,0
6613,1,8,0,64,0.859375,0.140625,2783,43710,0,5
6614,0,4,0,83,0.469879518,0.5301204820000001,5627,0,1,5
6615,0,6,0,19,0.6315789470000001,0.3684210529999999,5627,0,1,5
6616,1,10,0,195,0.994871795,0.005128205,7583,965,0,5
6617,0,4,0,36,0.166666667,0.833333333,7297,0,1,5
6618,1,12,0,18,0.611111111,0.3888888889999999,5255,10675927,1,4
6619,0,7,2,0,0.0,0.0,3684,246183,1,4
6620,0,8,0,8,1.0,0.0,1338,22211,1,6
6621,0,0,0,5,0.8,0.2,2837,0,1,2
6622,0,6,0,18,0.5555555560000001,0.444444444,5627,0,1,5
6623,1,0,0,3,1.0,0.0,4274,0,0,2
6624,1,12,0,5,0.4,0.6,5160,115,1,8
6625,0,16,0,11,0.090909091,0.909090909,8019,0,1,4
6626,1,8,0,39,0.641025641,0.3589743589999999,3515,5474,0,5
6627,1,64,3,216,0.305555556,0.694444444,4096,0,1,3
6628,1,17,0,51,1.0,0.0,3993,5707171,1,0
6629,0,8,0,0,0.0,0.0,3153,0,1,3
6630,1,11,0,0,0.0,0.0,8592,4293,0,5
6631,0,17,0,4,1.0,0.0,4003,5816617,1,0
6632,0,0,0,24,0.0,1.0,6381,0,1,3
6633,0,0,0,11,0.0,1.0,2634,5403,1,2
6634,1,101,0,44,0.4318181820000001,0.568181818,940,0,1,0
6635,0,15,1,3,0.666666667,0.333333333,1407,0,1,0
6636,1,8,0,66,0.848484848,0.151515152,8829,2635,0,6
6637,0,7,0,68,0.897058824,0.102941176,7159,2320,1,3
6638,1,9,0,0,0.0,0.0,11317,54663,0,5
6639,0,8,0,94,0.659574468,0.340425532,3022,32574,0,5
6640,1,8,0,94,0.936170213,0.063829787,4486,2873,0,5
6641,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
6642,0,7,0,0,0.0,0.0,4473,0,1,0
6643,0,10,0,34,0.941176471,0.058823529,8148,2030586,1,4
6644,0,9,0,65,0.7076923079999999,0.292307692,2230,1407776,0,4
6645,1,13,0,34,0.941176471,0.058823529,4926,0,1,2
6646,0,9,0,96,0.989583333,0.010416667,3320,1038201,1,1
6647,1,7,0,118,0.889830508,0.110169492,8465,326140,1,4
6648,0,42,0,26,0.115384615,0.884615385,8018,5178465,1,4
6649,1,0,0,222,0.878378378,0.121621622,2085,156886,0,2
6650,0,10,0,601,0.888519135,0.111480865,7130,12,0,7
6651,0,0,0,21,0.476190476,0.523809524,5159,4880613,0,8
6652,1,0,0,104,0.5,0.5,5445,6496,0,5
6653,0,32,0,64,0.078125,0.921875,3205,0,1,0
6654,1,11,0,0,0.0,0.0,2634,103920,0,5
6655,0,6,0,18,0.5555555560000001,0.444444444,5627,0,1,5
6656,1,7,0,1,1.0,0.0,3448,0,1,1
6657,1,8,4,0,0.0,0.0,173,0,1,3
6658,0,0,0,23,1.0,0.0,808,0,1,2
6659,1,17,0,51,1.0,0.0,3993,5707171,1,0
6660,1,17,0,194,0.721649485,0.278350515,5222,136,0,8
6661,1,13,2,33,0.2424242419999999,0.757575758,2252,0,1,1
6662,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
6663,0,9,0,489,0.90593047,0.09406953,7129,12,1,7
6664,0,0,0,12,0.833333333,0.166666667,363,0,0,0
6665,1,32,2,22,0.545454545,0.454545455,2300,0,1,2
6666,0,13,0,0,0.0,0.0,1304,0,1,0
6667,0,0,0,0,0.0,0.0,3937,0,0,2
6668,1,8,1,59,0.847457627,0.152542373,3778,6315,0,7
6669,0,0,0,184,0.967391304,0.032608696,4174,0,0,3
6670,0,4,1,21,0.19047619,0.80952381,5627,0,1,5
6671,1,8,0,132,0.96969697,0.03030303,4782,56709,0,5
6672,0,8,0,25,0.52,0.48,7488,63,0,10
6673,1,0,0,1,1.0,0.0,184,0,0,2
6674,1,0,0,51,0.843137255,0.156862745,2689,2505693,0,4
6675,1,0,0,256,0.78515625,0.21484375,1564,1352976,0,2
6676,0,31,0,38,0.7894736840000001,0.210526316,179,0,0,0
6677,0,8,0,46,0.869565217,0.130434783,5458,335398,0,4
6678,1,10,0,2,1.0,0.0,6896,0,1,0
6679,0,4,0,9,1.0,0.0,3567,0,1,0
6680,1,6,0,54,0.425925926,0.574074074,6207,36636,0,5
6681,1,10,0,8,0.125,0.875,939,0,1,0
6682,1,0,0,164,0.725609756,0.274390244,1815,109622,0,5
6683,0,6,0,69,0.942028986,0.057971014,7156,2250,0,3
6684,1,11,0,105,0.819047619,0.180952381,8051,57926,0,4
6685,0,0,0,30,0.0,1.0,1546,4669,1,2
6686,0,21,0,2,1.0,0.0,3566,0,0,1
6687,0,17,0,51,1.0,0.0,3993,5707171,1,0
6688,1,7,0,37,0.918918919,0.081081081,4826,203194,1,4
6689,1,0,0,121,0.975206612,0.024793388,3320,1134435,0,2
6690,0,7,0,104,0.971153846,0.028846154,2358,303318,0,4
6691,1,10,0,8,0.5,0.5,6242,2409,0,6
6692,1,0,0,875,0.812571429,0.187428571,4259,7732775,0,3
6693,1,0,0,19,0.210526316,0.7894736840000001,1967,7158525,0,2
6694,1,17,0,55,0.4727272729999999,0.527272727,5637,2,0,10
6695,0,8,4,12,1.0,0.0,1857,0,1,0
6696,1,0,0,1054,0.985768501,0.014231499,2101,265240,0,3
6697,1,32,2,22,0.545454545,0.454545455,2300,0,1,2
6698,1,6,1,174,0.965517241,0.034482759,6344,2659943,0,5
6699,0,9,2,27,0.740740741,0.2592592589999999,8348,1,0,10
6700,0,9,0,449,0.752783964,0.2472160360000001,6070,14420,0,5
6701,1,7,0,241,0.8381742740000001,0.161825726,6769,114612,0,5
6702,0,32,0,30,0.966666667,0.033333333,5767,0,1,2
6703,1,11,0,102,0.470588235,0.529411765,8175,8725,0,6
6704,1,0,0,98,0.081632653,0.918367347,7529,0,0,1
6705,1,32,0,30,0.966666667,0.033333333,5767,0,1,2
6706,0,0,0,63,0.206349206,0.793650794,7298,0,0,5
6707,0,10,1,140,0.7785714290000001,0.221428571,9368,6774,0,5
6708,1,6,0,88,0.931818182,0.0681818179999999,7911,944,0,6
6709,0,10,0,325,0.775384615,0.224615385,1505,158942,0,4
6710,0,8,0,3,1.0,0.0,1761,1173197,1,4
6711,1,0,0,211,0.933649289,0.0663507109999999,2041,4297684,0,2
6712,0,7,0,50,1.0,0.0,3892,0,0,4
6713,1,0,0,125,0.96,0.04,8301,99386,0,4
6714,0,8,0,23,1.0,0.0,2316,0,1,0
6715,1,2,0,0,0.0,0.0,2935,0,1,0
6716,1,0,0,219,0.97716895,0.02283105,3932,927214,0,2
6717,1,8,0,147,0.884353741,0.115646259,8759,26017,0,5
6718,0,9,0,77,0.818181818,0.181818182,5647,1040,0,6
6719,0,7,0,13,0.923076923,0.076923077,1184,0,1,0
6720,0,9,0,59,0.915254237,0.084745763,3476,4672316,0,4
6721,0,17,0,51,1.0,0.0,3993,5707171,1,0
6722,0,0,0,21,0.285714286,0.7142857140000001,7296,0,1,5
6723,1,0,0,115,0.973913043,0.026086957,6989,2203390,0,4
6724,1,8,0,68,0.647058824,0.352941176,4845,5964,0,5
6725,0,15,0,51,1.0,0.0,3993,5707171,1,0
6726,1,0,0,95,0.947368421,0.052631579,1170,390047,0,4
6727,0,32,0,36,0.388888889,0.611111111,1237,0,1,1
6728,0,0,0,21,0.19047619,0.80952381,5627,0,1,5
6729,0,10,0,3,0.0,1.0,3767,9264543,1,0
6730,0,21,0,105,0.542857143,0.457142857,9316,13,0,7
6731,1,0,0,16,0.375,0.625,7849,0,0,4
6732,1,10,0,417,0.3117506,0.6882494,3920,0,0,2
6733,0,0,0,27,0.481481481,0.518518519,5159,0,0,8
6734,0,0,1,183,0.7322404370000001,0.267759563,5230,5828226,0,7
6735,0,9,4,23,1.0,0.0,3125,0,1,1
6736,0,4,0,1,1.0,0.0,5026,544886,1,4
6737,0,0,0,35,0.971428571,0.028571429,2580,1671658,0,2
6738,0,9,0,265,0.939622642,0.060377358,5825,7698,0,7
6739,0,40,0,26,0.115384615,0.884615385,8019,0,1,4
6740,1,10,0,279,0.7419354840000001,0.258064516,7839,607,0,6
6741,0,10,0,7,0.0,1.0,2306,0,1,0
6742,1,7,0,43,0.953488372,0.046511628,2739,11657,1,6
6743,0,44,0,64,0.84375,0.15625,134,1508317,1,2
6744,0,7,0,0,0.0,0.0,7802,0,1,5
6745,0,10,0,253,0.920948617,0.079051383,7133,12,0,7
6746,1,11,0,91,0.615384615,0.384615385,1690,0,1,2
6747,1,4,0,184,0.766304348,0.233695652,1588,0,1,0
6748,1,32,0,30,0.966666667,0.033333333,5767,0,1,2
6749,0,11,0,83,0.6144578310000001,0.385542169,7615,2190,0,5
6750,0,9,2,27,0.740740741,0.259259259,8348,1,0,10
6751,0,16,1,27,0.37037037,0.62962963,8348,1,1,10
6752,1,5,0,118,0.974576271,0.025423729,6989,2203390,1,4
6753,0,7,2,21,0.19047619,0.80952381,5615,0,1,5
6754,0,9,0,0,0.0,0.0,9327,4053,0,5
6755,1,8,0,54,0.944444444,0.055555556,3561,6010,0,4
6756,0,0,0,0,0.0,0.0,5614,0,0,5
6757,1,8,0,0,0.0,0.0,5408,0,1,1
6758,0,10,0,1,0.0,1.0,8346,1,1,10
6759,0,10,0,167,0.988023952,0.011976048,5877,24587,0,5
6760,1,7,0,849,0.941107185,0.058892815,2633,827,1,7
6761,1,13,0,0,0.0,0.0,6512,1680566,0,4
6762,0,4,0,385,0.937662338,0.062337662,7134,12,1,7
6763,1,10,0,212,0.617924528,0.382075472,9394,1294,0,6
6764,0,9,2,0,0.0,0.0,5044,0,1,0
6765,0,8,1,13,1.0,0.0,2573,0,1,0
6766,0,5,0,0,0.0,0.0,1246,7048,1,4
6767,0,7,0,44,0.772727273,0.227272727,2872,8400,0,3
6768,1,7,0,0,0.0,0.0,4537,0,1,1
6769,0,7,0,199,0.964824121,0.035175879,7133,12,0,7
6770,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
6771,0,5,1,1,1.0,0.0,973,8238037,1,2
6772,0,14,0,25,0.52,0.48,7491,63,0,10
6773,1,22,0,148,0.864864865,0.135135135,8442,43102,0,5
6774,1,0,0,181,0.546961326,0.453038674,2277,2426481,0,3
6775,1,0,0,81,0.691358025,0.308641975,1800,0,0,3
6776,1,8,1,129,0.968992248,0.031007752,3952,3862928,0,4
6777,0,8,0,98,0.8877551020000001,0.112244898,4855,128132,0,4
6778,0,110,0,45,0.5111111110000001,0.488888889,166,0,1,0
6779,1,8,0,38,0.5,0.5,4093,52436,0,4
6780,1,14,0,137,0.328467153,0.671532847,8516,8,0,10
6781,1,0,0,218,0.935779817,0.064220183,7689,381695,0,3
6782,1,4,0,31,0.709677419,0.290322581,5913,86462,0,5
6783,0,2,0,0,0.0,0.0,4141,0,1,0
6784,1,0,0,104,0.038461538,0.961538462,4664,0,0,4
6785,1,0,0,124,0.919354839,0.0806451609999999,317,0,0,0
6786,1,11,0,65,0.8,0.2,4566,44445,0,5
6787,1,7,0,2,0.0,1.0,657,0,1,0
6788,0,10,0,38,0.921052632,0.078947368,4823,212735,1,4
6789,0,8,0,61,0.7540983609999999,0.245901639,11046,545,0,6
6790,1,9,0,0,0.0,0.0,2939,0,1,0
6791,0,7,0,52,0.788461538,0.211538462,3385,12180,1,5
6792,0,13,0,0,0.0,0.0,7802,0,1,5
6793,1,0,0,24,0.083333333,0.916666667,5366,3913090,0,2
6794,2,32,1,52,0.615384615,0.384615385,2112,0,1,1
6795,0,7,0,315,0.93968254,0.06031746,7156,2272,0,3
6796,1,10,0,77,0.8441558440000001,0.1558441559999999,7602,145276,0,4
6797,1,15,0,5,1.0,0.0,135,0,1,0
6798,0,0,0,184,0.222826087,0.7771739129999999,1546,4669,1,2
6799,0,7,0,582,0.288659794,0.7113402059999999,7,0,1,0
6800,0,33,1,10,0.0,1.0,8348,1,1,10
6801,0,6,0,4,1.0,0.0,184,0,1,0
6802,1,16,2,1,1.0,0.0,2403,819233,0,3
6803,0,44,0,32,0.59375,0.40625,254,0,0,0
6804,1,7,1,38,0.815789474,0.184210526,6041,0,1,1
6805,1,12,0,147,0.7959183670000001,0.204081633,7284,2788,1,7
6806,1,5,1,145,0.944827586,0.055172414,5111,5692030,1,1
6807,0,9,0,296,0.972972973,0.027027027,8024,88431,0,5
6808,1,8,0,161,0.925465839,0.074534161,5993,5488,0,7
6809,1,10,0,53,0.886792453,0.113207547,2684,188662,0,4
6810,0,0,0,3,1.0,0.0,725,23941,1,1
6811,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
6812,1,0,0,64,0.421875,0.578125,3754,3847776,0,4
6813,1,7,0,154,0.590909091,0.409090909,5381,299694,0,5
6814,0,19,1,38,0.447368421,0.552631579,3743,0,1,2
6815,1,6,0,0,0.0,0.0,5416,435027,0,3
6816,0,0,1,1,1.0,0.0,1901,0,1,0
6817,0,0,0,0,0.0,0.0,3937,0,0,2
6818,1,9,0,37,0.864864865,0.135135135,6668,1677903,1,4
6819,0,7,0,157,0.3566878979999999,0.643312102,4413,225825,0,5
6820,1,4,0,0,0.0,0.0,3983,0,1,0
6821,0,8,0,209,0.899521531,0.100478469,7732,81846,0,5
6822,0,1,0,22,0.954545455,0.045454545,2647,0,0,1
6823,1,8,0,326,0.7147239259999999,0.285276074,9285,121,0,7
6824,0,6,0,141,0.90070922,0.09929078,8047,1577,0,5
6825,1,23,3,10,0.9,0.1,531,0,1,0
6826,0,5,0,0,0.0,0.0,1028,0,1,0
6827,1,10,0,146,0.883561644,0.116438356,5334,1137149,1,4
6828,1,6,0,60,0.216666667,0.783333333,7602,2368410,1,4
6829,1,0,0,416,0.612980769,0.387019231,6460,1119897,0,4
6830,0,10,1,8,0.125,0.875,1953,4365,1,3
6831,1,9,0,319,0.63322884,0.36677116,5224,137,0,8
6832,0,0,0,3,1.0,0.0,189,0,1,2
6833,1,7,2,148,0.6959459459999999,0.304054054,6203,38365,1,5
6834,1,4,0,53,0.490566038,0.509433962,5639,2,0,10
6835,1,9,0,0,0.0,0.0,1785,7811868,1,2
6836,0,9,0,72,0.6527777779999999,0.347222222,6431,15489,1,5
6837,1,0,0,323,0.959752322,0.040247678,2254,219358,0,4
6838,0,6,0,0,0.0,0.0,9253,21542,0,6
6839,0,6,2,41,0.8292682929999999,0.1707317069999999,1899,507771,1,1
6840,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
6841,1,7,0,8,0.875,0.125,4120,632334,0,3
6842,1,8,0,665,0.8827067670000001,0.117293233,3650,7053,1,5
6843,1,8,0,77,0.896103896,0.103896104,8044,2580,0,6
6844,1,18,0,103,0.932038835,0.067961165,6831,0,1,0
6845,0,7,0,21,0.238095238,0.761904762,3904,0,1,0
6846,0,7,0,57,0.122807018,0.8771929820000001,4183,0,1,3
6847,1,15,0,77,0.987012987,0.012987013,2403,62284,0,3
6848,0,65,1,12,0.583333333,0.4166666670000001,7968,892,0,7
6849,0,19,1,1,0.0,1.0,8346,1,0,10
6850,0,0,0,45,1.0,0.0,1154,0,1,0
6851,0,3,0,0,0.0,0.0,3608,0,1,0
6852,0,9,0,23,0.173913043,0.826086957,2870,0,1,2
6853,1,7,0,0,0.0,0.0,5972,0,1,0
6854,0,9,1,21,0.19047619,0.80952381,5616,0,1,5
6855,0,0,0,24,0.0,1.0,6381,0,1,3
6856,2,40,0,0,0.0,0.0,8348,1,0,10
6857,0,8,0,109,0.871559633,0.128440367,4825,128305,0,5
6858,1,4,0,0,0.0,0.0,570,0,1,2
6859,1,6,2,33,0.242424242,0.757575758,3381,6240092,1,2
6860,0,13,0,822,0.903892944,0.096107056,7133,12,0,7
6861,1,7,3,33,0.242424242,0.757575758,2290,10725245,1,2
6862,0,2,0,7,0.857142857,0.142857143,896,0,1,0
6863,1,5,0,182,0.626373626,0.373626374,6901,11507,0,5
6864,1,5,0,335,0.970149254,0.029850746,3899,207904,0,4
6865,1,8,0,280,0.807142857,0.192857143,9224,18386,0,5
6866,0,0,0,105,0.6190476189999999,0.380952381,7449,0,0,8
6867,0,0,0,58,0.913793103,0.0862068969999999,2625,8571696,0,2
6868,0,6,0,0,0.0,0.0,11192,1465,0,6
6869,0,0,0,7,1.0,0.0,2839,0,1,2
